step: -1 absorber: Au
 5.216   3.38873300e-01
 5.246   3.42628400e-01
 5.277   3.42817400e-01
 5.308   3.39240600e-01
 5.338   3.31805200e-01
 5.369   3.20576900e-01
 5.400   3.05811200e-01
 5.430   2.87963800e-01
 5.461   2.67676800e-01
 5.492   2.45745800e-01
 5.522   2.23067800e-01
 5.553   2.00575300e-01
 5.584   1.79156000e-01
 5.614   1.59563200e-01
 5.645   1.42321900e-01
 5.676   1.27652800e-01
 5.706   1.15445300e-01
 5.737   1.05310100e-01
 5.768   9.67094400e-02
 5.798   8.91167900e-02
 5.829   8.21436000e-02
 5.860   7.55971800e-02
 5.890   6.94690000e-02
 5.921   6.38729400e-02
 5.952   5.89562000e-02
step: 2 absorber: Au
 1.012   2.35286300e-02
 1.043   3.49993200e-02
 1.074   4.87550800e-02
 1.104   6.19440600e-02
 1.135   7.27816700e-02
 1.166   7.98719400e-02
 1.197   8.20971300e-02
 1.227   7.86582100e-02
 1.258   6.91641700e-02
 1.289   5.37834800e-02
 1.319   3.37841900e-02
 1.350   1.71381400e-02
 1.381   3.23756100e-02
 1.411   6.16937600e-02
 1.442   9.20597100e-02
 1.473   1.19901100e-01
 1.503   1.42523600e-01
 1.534   1.57534600e-01
 1.565   1.62937800e-01
 1.595   1.57373100e-01
 1.626   1.40537600e-01
 1.657   1.14232800e-01
 1.687   8.61730000e-02
 1.718   8.04269600e-02
 1.749   1.17796800e-01
 1.779   1.80417200e-01
 1.810   2.52369100e-01
 1.841   3.25766300e-01
 1.871   3.95089800e-01
 1.902   4.55688400e-01
 1.933   5.03610700e-01
 1.963   5.35801800e-01
 1.994   5.50439000e-01
 2.025   5.47369600e-01
 2.056   5.28689400e-01
 2.086   4.99530100e-01
 2.117   4.68967500e-01
 2.148   4.50130100e-01
 2.178   4.56944500e-01
 2.209   4.96544800e-01
 2.240   5.64680900e-01
 2.270   6.50018500e-01
 2.301   7.40499600e-01
 2.332   8.26175400e-01
 2.362   8.99660600e-01
 2.393   9.56008800e-01
 2.424   9.92615500e-01
 2.454   1.00920300e+00
 2.485   1.00781800e+00
 2.516   9.92739100e-01
 2.546   9.70152000e-01
 2.577   9.47402700e-01
 2.608   9.31643700e-01
 2.638   9.27990400e-01
 2.669   9.37863500e-01
 2.700   9.58488400e-01
 2.730   9.83890800e-01
 2.761   1.00671200e+00
 2.792   1.01988700e+00
 2.823   1.01772400e+00
 2.853   9.96407100e-01
 2.884   9.54125700e-01
 2.915   8.90979400e-01
 2.945   8.08764900e-01
 2.976   7.10686100e-01
 3.007   6.01023200e-01
 3.037   4.84789500e-01
 3.068   3.67430000e-01
 3.099   2.54703100e-01
 3.129   1.53418500e-01
 3.160   7.80643700e-02
 3.191   7.33643400e-02
 3.221   1.17072600e-01
 3.252   1.56044200e-01
 3.283   1.80549400e-01
 3.313   1.90068400e-01
 3.344   1.86531400e-01
 3.375   1.73228700e-01
 3.405   1.54538600e-01
 3.436   1.35789300e-01
 3.467   1.22629000e-01
 3.497   1.18843600e-01
 3.528   1.23639800e-01
 3.559   1.32493100e-01
 3.590   1.40655300e-01
 3.620   1.45002100e-01
 3.651   1.44087000e-01
 3.682   1.37743300e-01
 3.712   1.26732700e-01
 3.743   1.12492300e-01
 3.774   9.69529600e-02
 3.804   8.23822300e-02
 3.835   7.11015100e-02
 3.866   6.47723500e-02
 3.896   6.33862200e-02
 3.927   6.52696000e-02
 3.958   6.84532900e-02
 3.988   7.17370500e-02
 4.019   7.47821300e-02
 4.050   7.77491100e-02
 4.080   8.08752400e-02
 4.111   8.41596300e-02
 4.142   8.72486500e-02
 4.172   8.95196300e-02
 4.203   9.02667300e-02
 4.234   8.88830500e-02
 4.264   8.49852700e-02
 4.295   7.84746800e-02
 4.326   6.95473800e-02
 4.357   5.86689700e-02
 4.387   4.65283900e-02
 4.418   3.39896000e-02
 4.449   2.20910500e-02
 4.479   1.23364400e-02
 4.510   8.13832200e-03
 4.541   1.05842300e-02
 4.571   1.32963800e-02
 4.602   1.37729300e-02
 4.633   1.19428100e-02
 4.663   9.50306400e-03
 4.694   1.14465300e-02
 4.725   1.93697900e-02
 4.755   3.01913200e-02
 4.786   4.21965700e-02
 4.817   5.44271300e-02
 4.847   6.61825400e-02
 4.878   7.69293300e-02
 4.909   8.62919800e-02
 4.939   9.40529600e-02
 4.970   1.00143900e-01
 5.001   1.04623300e-01
 5.031   1.07642000e-01
 5.062   1.09399700e-01
 5.093   1.10099600e-01
 5.123   1.09909900e-01
 5.154   1.08939700e-01
 5.185   1.07234400e-01
 5.216   1.04790300e-01
 5.246   1.01581700e-01
 5.277   9.75930200e-02
 5.308   9.28467200e-02
 5.338   8.74215400e-02
 5.369   8.14580100e-02
 5.400   7.51511700e-02
 5.430   6.87316500e-02
 5.461   6.24371300e-02
 5.492   5.64777200e-02
 5.522   5.10005300e-02
 5.553   4.60625700e-02
 5.584   4.16227200e-02
 5.614   3.75598000e-02
 5.645   3.37134700e-02
 5.676   2.99342800e-02
